0.0021000000000000007, 0.0, 0.05, 0.0
0.10710000000000056, 0.0, 0.05, 0.0
0.21209999999999574, 0.0, 0.05, 0.0
0.3170999999999897, 0.0, 0.05, 0.0
0.4220999999999837, 0.0, 0.05, 0.0
0.5270999999999849, 0.0, 0.05, 0.0
0.6321000000000067, 0.0, 0.05, 0.0
0.7371000000000284, 0.0, 0.05, 0.0
0.8106000000000436, 0.0, 0.048352509656716114, 0.012729289449815155
0.8106000000000436, 0.0, 0.037949616382751454, 0.032554978365865996
0.8114547308916477, 0.0019181853671993091, 0.020350735514384922, 0.04567108017141211
0.8165831162412719, 0.013427297570395144, 0.001088117529481569, 0.04998815860023287
0.8157252538010019, 0.01534408447393303, -0.020425296196900082, 0.0456377834175686
0.7728321317875032, 0.11118342965082738, -0.020425296196900082, 0.0456377834175686
0.7299390097740045, 0.2070227748277158, -0.020425296196900082, 0.0456377834175686
0.6870458877605058, 0.3028621200046109, -0.020425296196900082, 0.0456377834175686
0.6441527657470071, 0.39870146518151217, -0.020425296196900082, 0.0456377834175686
0.6338584164637674, 0.4217029080239685, -0.03459229365182338, 0.03610226059273879
0.6318961375458277, 0.42245087957971805, -0.04672092661760807, 0.01780884656545958
0.5337821916488451, 0.4598494573671966, -0.04672092661760807, 0.01780884656545958
0.529724964252405, 0.46045185807274824, -0.04987972567858954, -0.003465972623760267
0.42497754032736273, 0.4531733155628507, -0.04987972567858954, -0.003465972623760267
0.32023011640231264, 0.4458947730529531, -0.04987972567858954, -0.003465972623760267
0.21548269247726712, 0.43861623054305554, -0.04987972567858954, -0.003465972623760267
0.1107352685522309, 0.431337688033158, -0.04987972567858954, -0.003465972623760267
0.0059878446271932236, 0.4240591455232604, -0.04987972567858954, -0.003465972623760267
-0.09875957929784465, 0.41678060301336284, -0.04987972567858954, -0.003465972623760267
-0.20350700322288087, 0.40950206050346527, -0.04987972567858954, -0.003465972623760267
-0.30825442714792484, 0.4022235179935677, -0.04987972567858954, -0.003465972623760267
-0.41300185107297493, 0.39494497548367014, -0.04987972567858954, -0.003465972623760267
-0.5177492749980204, 0.38766643297377257, -0.04987972567858954, -0.003465972623760267
-0.6224966989230427, 0.380387890463875, -0.04987972567858954, -0.003465972623760267
-0.727244122848065, 0.37310934795397743, -0.04987972567858954, -0.003465972623760267
-0.8110420619880829, 0.3672865139460594, -0.04855513263120581, -0.011933109199450623
-0.8110420619880829, 0.3672865139460594, -0.03847939210068421, -0.0319270478366197
-0.8110420619880829, 0.3672865139460594, -0.020688100492079423, -0.045519254146236005
-0.8110084673767413, 0.36518678267704197, 0.0007998716986240662, -0.049993601643267715
-0.8093287368096578, 0.2602002192261713, 0.0007998716986240662, -0.049993601643267715
-0.8076490062425743, 0.1552136557753132, 0.0007998716986240662, -0.049993601643267715
-0.8059692756754908, 0.05022709232445148, 0.0007998716986240662, -0.049993601643267715
-0.8042895451084073, -0.05475947112641125, 0.0007998716986240662, -0.049993601643267715
-0.8026098145413239, -0.15974603457727266, 0.0007998716986240662, -0.049993601643267715
-0.8009300839742404, -0.26473259802813137, 0.0007998716986240662, -0.049993601643267715
